kigo,pronunciation,season
紅葉の錦,もみじのにしき,秋
紅葉の橋,もみじのはし,秋
紅葉の淵,もみじのふち,秋
紅葉の舟,もみじのふね,秋
紅葉の御舟,もみじのみねふ,秋
もみじ葉,もみじば,秋
紅葉鮒,もみじぶな,秋
紅葉舟,もみじぶね,秋
紅葉踏む,もみじふむ,秋
紅葉見,もみじみ,秋
紅葉山,もみじやま,秋
籾摺,もみすり,秋
籾磨,もみすり,秋
籾摺臼,もみすりうす,秋
籾摺唄,もみすりうた,秋
籾摺歌,もみすりうた,秋
籾摺機,もみすりき,秋
籾引,もみひき,秋
籾埃,もみぼこり,秋
籾干す,もみほす,秋
籾筵,もみむしろ,秋
桃,もも,秋
百草の花,ももくさのはな,秋
百子の池,ももこのいけ,秋
百箇の舟,ももこのふね,秋
百子姫,ももこひめ,秋
桃の実,もものみ,秋
百羽搔,ももはがき,秋
桃吹く,ももふく,秋
百夜草,ももよぐさ,秋
模様莧,もようびゆ,秋
守武忌,もりたけき,秋
盛遠忌,もりとおき,秋
諸鶉,もろうずら,秋
両片鴘,もろかたかえり,秋
蜀黍,もろこし,秋
両鳥屋,もろとや,秋
諸味,もろみ,秋
諸醪,もろみ,秋
醅,もろみ,秋
醪,もろみ,秋
文覚忌,もんがくき,秋
紋蜉蝣,もんかげろう,秋
聞酒,もんしゅ,秋
文珠会,もんじゅえ,秋
文殊蘭の実,もんじゅらんのみ,秋
紋付,もんつき,秋
紋鶲,もんびたき,秋
灸花,やいとばな,秋
八重菊,やえぎく,秋
夜会草,やかいそう,秋
夜学,やがく,秋
夜学子,やがくし,秋
夜学生,やがくせい,秋
夜学校,やがっこう,秋
夜間学校,やかんがっこう,秋
焼栗,やきぐり,秋
焼米,やきごめ,秋
焼米売,やきごめうり,秋
焼しめ,やきしめ,秋
焼帛,やきしめ,秋
焼吊,やきづり,秋
焼唐黍,やきとうきび,秋
焼味噌,やきみそ,秋
夜業,やぎょう,秋
薬師草,やくしそう,秋
薬草掘る,やくそうほる,秋
厄日,やくび,秋
益母草,やくもそう,秋
櫓太鼓,やぐらだいこ,秋
野菜の秋蒔,やさいのあきまき,秋
野菜の秋蒔き,やさいのあきまき,秋
夜習,やしゅう・よならい,秋
夜食,やしょく,秋
夜食粥,やしょくがゆ,秋
夜食喰う,やしょくくう,秋
夜食どき,やしょくどき,秋
夜食とる,やしょくとる,秋
靖国神社秋季大祭,やすくにじんじゃしゅうきたいさい,秋
八千草,やちぐさ,秋
谷地珊瑚,やちさんご,秋
八尾の廻り盆,やつおのまわりぼん,秋
八頭,やつがしら,秋
八束の穂,やつかのほ,秋
八束穂,やつかほ,秋
八代草,やつしろそう,秋
柳黄ばむ,やなぎきばむ,秋
柳茸,やなぎたけ,秋
柳散る,やなぎちる,秋
柳灯籠,やなぎとうろう・やなぎどうろう,秋
矢の根草,やのねぐさ,秋
藪からし,やぶからし,秋
藪枯らし,やぶからし,秋
藪きり,やぶきり,秋
藪虱,やぶじらみ,秋
敗れ荷,やぶれはす,秋
山薊,やまあざみ,秋
山芋,やまいも,秋
山彩る,やまいろどる,秋
山帰り,やまがえり,秋
山柿,やまがき,秋
山雀,やまがら,秋
山霧,やまぎり,秋
山鯨,やまくじら,秋
山口祭,やまぐちまつり,秋
山栗,やまぐり,秋
山胡桃,やまくるみ,秋
山げら,やまげら,秋
山崎離宮祭,やまざきりくうまつり,秋
山鴫,やましぎ,秋
山路草,やまじぐさ,秋
山七面鳥,やましちめんちょう,秋
山澄む,やますむ,秋
山田,やまだ,秋
山田の僧都,やまだのそうず,秋
山田のつと入,やまだのつといり,秋
山田守る,やまだもる,秋
山疲る,やまつかる,秋
大和蟋蟀,やまとこおろぎ,秋
大和鈴虫,やまとすず,秋
大和撫子,やまとなでしこ,秋
山蜻蛉,やまとんぼ,秋
山梨,やまなし,秋
山錦木,やまにしきぎ,秋
山の秋,やまのあき,秋
山のいも,やまのいも,秋
山の芋,やまのいも,秋
薯蕷掘る,やまのいもほる,秋
山の色,やまのいろ,秋
山の錦,やまのにしき,秋
山萩,やまはぎ,秋
山女,やまひめ,秋
山葡萄,やまぶどう,秋
山箒,やまぼうき,秋
山鳳仙花,やまほうせんか,秋
山酸漿,やまほおずき,秋
やま餅,やまもち,秋
山紅葉,やまもみじ,秋
山粧う,やまよそう・やまよそおう,秋
山粧ふ,やまよそおう,秋
山別,やまわかれ,秋
病蛍,やみほたる,秋
漸寒,ややさむ,秋
やや寒し,ややさむし,秋
槍鶏頭,やりけいとう,秋
槍祭,やりまつり,秋
破芭蕉,やればしょう,秋
破れ芭蕉,やればしょう・やぶればしょう,秋
敗荷,やれはす・はいか,秋
破蓮,やれはちす,秋
敗れ蓮,やれはちす,秋
八幡安居の頭,やわたあんごのとう,秋
八幡花の頭,やわたはなのとう,秋
八幡放生会,やわたほうじょうえ,秋
八幡祭,やわたまつり・はちまんまつり,秋
夕顔の実,ゆうがおのみ,秋
夕砧,ゆうぎぬた,秋
夕霧,ゆうぎり,秋
夕化粧,ゆうげしょう,秋
幽人枕,ゆうじんちん,秋
夕月,ゆうづき,秋
夕月日,ゆうつきひ,秋
夕月夜,ゆうづきよ・ゆうづくよ,秋
夕露,ゆうづゆ,秋
祐天寺千部,ゆうてんじせんぶ,秋
夕蜻蛉,ゆうとんぼ,秋
夕錦,ゆうにしき,秋
夕野分,ゆうのわき,秋
夕紅葉,ゆうもみじ,秋
夕闇,ゆうやみ,秋
幽霊花,ゆうれいばな,秋
柚釜,ゆがま,秋
行合の橋,ゆきあいのはし,秋
雪支度,ゆきじたく,秋
靱大明神祭,ゆきだいみょうじんまつり,秋
遊行忌,ゆぎょうき,秋
行く秋,ゆくあき,秋
行秋,ゆくあき,秋
柚子,ゆず,秋
柚子坊,ゆずぼう,秋
柚子味噌,ゆずみそ,秋
ゆで栗,ゆでぐり,秋
茹菱,ゆでびし,秋
油点草,ゆてんそう,秋
油桃,ゆとう,秋
柚醬,ゆびしお,秋
柚餅子,ゆべし,秋
柚味噌,ゆみそ・ゆずみそ,秋
柚味噌釜,ゆみそがま,秋
弦,ゆみはり,秋
弓張月,ゆみはりづき,秋
夢野の鹿,ゆめののしか,秋
宵砧,よいぎぬた,秋
宵弘法,よいこうぼう,秋
宵寒,よいさむ,秋
宵月,よいづき,秋
宵月夜,よいづきよ,秋
宵の秋,よいのあき,秋
宵闇,よいやみ,秋
八日月,ようかづき,秋
ようやく寒し,ようやくさむし,秋
ようよう寒し,ようようさむし,秋
漸寒し,ようようさむし,秋
洋梨,ようり,秋
夜刈,よがり,秋
夜霧,よぎり,秋
欲日,よくび,秋
横這,よこばい,秋
夜寒,よさむ,秋
夜寒さ,よさむさ,秋
夜仕事,よしごと,秋
吉田浅間祭,よしだせんげんまつり,秋
吉田火祭,よしだひまつり,秋
吉田村祭,よしだむらまつり,秋
葭戸しまふ,よしどしまう,秋
葭戸蔵う,よしどしまう,秋
葭の秋,よしのあき,秋
吉野芋,よしのいも,秋
吉野忌,よしのき,秋
吉野太夫忌,よしのだゆうき,秋
葭の花,よしのはな,秋
吉野祭,よしのまつり,秋
吉浜芋,よしはまいも,秋
葭原,よしはら,秋
吉原の灯籠,よしわらのとうろう,秋
夜相撲,よずもう,秋
粧う山,よそおうやま,秋
粧ふ山,よそおうやま,秋
夜田刈,よだかり・よるたかり,秋
四日月,よっかづき,秋
夜露,よつゆ,秋
淀祭,よどまつり,秋
夜永,よなが,秋
夜長,よなが,秋
夜長衆,よながしゅう,秋
夜長妻,よながづま,秋
夜長人,よながびと,秋
夜なべ,よなべ,秋
夜庭,よにわ,秋
夜這星,よばいぼし,秋
夜蛤,よはまぐり,秋
よまき隠元豆,よまきいんげん,秋
よまき瓜,よまきうり,秋
夜蒔き瓜,よまきうり,秋
夜蒔胡瓜,よまききゅうり,秋
よまき胡瓜,よまききゅうり,秋
嫁菜の花,よめなのはな,秋
四方の錦,よものにしき,秋
寄相撲,よりすもう,秋
寄羽の橋,よりばのはし,秋
夜顔,よるがお,秋
夜の鹿,よるのしか,秋
万木の実,よろずのこのみ,秋
齢草,よわいぐさ,秋
夜半の秋,よわのあき,秋
夜半の月,よわのつき,秋
夜を寒み,よをさむみ,秋
雷声を収む,らいこえをおさむ・かみなりこえをおさむ,秋
落雁,らくがん,秋
駱駝薯,らくだいも,秋
落花生,らっかせい,秋
辣韮の花,らっきょうのはな,秋
薤の花,らっきょうのはな,秋
螺貝草,らばいそう,秋
蘭,らん,秋
乱菊,らんぎく,秋
蘭月,らんげつ,秋
蘭秋,らんしゅう,秋
蘭蕉,らんしょう,秋
蘭草,らんそう,秋
蘭の秋,らんのあき,秋
蘭の香,らんのか,秋
蘭の花,らんのはな,秋
蘭盆,らんぼん,秋
蘭盆勝会,らんぼんしょうえ,秋
力士,りきし,秋
鯉魚風,りぎょふう,秋
律の風,りちのかぜ,秋
律の調,りちのしらべ,秋
律の調べ,りちのしらべ,秋
立秋,りっしゅう,秋
龍葵,りゅうあおい,秋
琉球薯,りゅうきゅういも,秋
琉球藷,りゅうきゅういも,秋
流星,りゅうせい,秋
流星花火,りゅうせいはなび,秋
柳叟忌,りゅうそうき,秋
流灯,りゅうとう,秋
龍灯,りゅうとう,秋
流灯会,りゅうどうえ,秋
龍灯会,りゅうどうえ,秋
龍脳菊,りゅうのうぎく,秋
涼新た,りょうあらた,秋
了以忌,りょういき,秋
猟解禁,りょうかいきん,秋
龍牙,りょうげ,秋
涼月,りょうげつ,秋
良宵,りょうしょう,秋
蓼太忌,りょうたき,秋
涼風至る,りょうふういたる,秋
龍淵に潜む,りょうふちにひそむ,秋
両本願寺灯籠,りょうほんがんじとうろう,秋
良夜,りょうや,秋
料理菊,りょうりぎく,秋
旅鳥,りょちょう,秋
林檎,りんご,秋
林檎園,りんごえん,秋
凜秋,りんしゅう,秋
龍胆,りんどう,秋
輪鋒菊,りんぼうぎく,秋
縷紅,るこう,秋
瑠璃鳥,るりちょう,秋
茘枝,れいし,秋
鈴子香,れいしこう,秋
例幣,れいへい,秋
檸檬,れもん,秋
連雀,れんじゃく,秋
蘆庵忌,ろあんき,秋
老人の日,ろうじんのひ,秋
狼把草,ろうはそう,秋
六斎,ろくさい,秋
六斎踊,ろくさいおどり,秋
六斎勧進,ろくさいかんじん,秋
六斎講,ろくさいこう,秋
六斎太鼓,ろくさいだいこ,秋
六斎念仏,ろくさいねんぶつ,秋
六讃,ろくさん,秋
六地蔵詣,ろくじぞうまいり,秋
六道参,ろくどうまいり,秋
六夜待,ろくやまち,秋
露月忌,ろげつき,秋
ロザリオ祭,ろざりおさい,秋
ロザリオの聖母の日,ろざりおのせいぼのひ,秋
ロザリオの月,ろざりおのつき,秋
炉火恋し,ろびこいし,秋
ワイン作る,わいんつくる,秋
ワイン祭,わいんまつり,秋
若相撲,わかすもう,秋
若煙草,わかたばこ,秋
若月,わかづき・じゃくげつ,秋
別れ蚊,わかれか,秋
別烏,わかれがらす,秋
別鴉,わかれがらす,秋
別れ鳥,わかれどり,秋
別の御櫛,わかれのみぐし,秋
別れ星,わかれぼし,秋
わさ田,わさだ,秋
わさ米,わさまい,秋
忘れ団扇,わすれうちわ,秋
忘れ扇,わすれおうぎ,秋
早稲,わせ,秋
早稲刈,わせがり,秋
早稲刈る,わせかる,秋
早稲酒,わせざけ,秋
早稲田,わせだ,秋
早稲の香,わせのか,秋
早稲の穂,わせのほ,秋
早稲の飯,わせのめし,秋
早生蜜柑,わせみかん,秋
草棉,わた,秋
綿打,わたうち,秋
綿打弓,わたうちゆみ,秋
臓うるか,わたうるか,秋
綿買,わたかい,秋
綿繰,わたくり,秋
綿繰り,わたくり,秋
綿ざね,わたざね,秋
綿摘む,わたつむ,秋
綿取,わたとり,秋
綿取る,わたとる,秋
綿の桃,わたのもも,秋
綿初穂,わたはつほ,秋
綿日和,わたびより,秋
棉吹く,わたふく,秋
綿干す,わたほす,秋
綿弓,わたゆみ,秋
度会新嘗祭,わたらえのにいなめのまつり,秋
渡り鶴,わたりづる,秋
渡り鳥,わたりどり,秋
笑い茸,わらいたけ,秋
楓茸,わらいたけ,秋
藁打石,わらうちいし,秋
藁砧,わらきぬた,秋
藁ぐろ,わらぐろ,秋
藁こづみ,わらこづみ,秋
藁塚 ,わらづか ,秋
藁にほ ,わらにお ,秋
童相撲 ,わらわすもう ,秋
吾木香 ,われもこう ,秋
吾亦紅 ,われもこう ,秋
我毛香 ,われもこう ,秋
